date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
2021-10-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6019,54.3231
2021-10-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,12270,110.7401
2021-10-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2843,25.6588
2021-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,28.68,0.2588
2021-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3450,31.1372
2021-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,4883,44.0704
2021-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,10050,90.704
2021-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,831,7.5
2021-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,4960,44.7653
2021-10-15,Rift Valley,West Pokot,Lomut (West Pokot),1.4352,35.5744,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7601,68.6011
2021-10-15,Rift Valley,West Pokot,Lomut (West Pokot),1.4352,35.5744,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4410,39.8014
2021-10-15,Rift Valley,West Pokot,Lomut (West Pokot),1.4352,35.5744,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2880,25.9928
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,8616,77.7617
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,759,6.8502
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,5000,45.1264
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4950,44.6751
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,6525,58.8899
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6498,58.6462
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,6498,58.6462
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7497,67.6625
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,10350,93.4116
2021-10-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2375,21.435
2021-11-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1488.33,13.3065
2021-11-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,1058.4,9.4627
2021-11-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,708.33,6.3329
2021-11-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,693.33,6.1988
2021-11-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6048,54.0724
2021-11-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,6894,61.6361
2021-11-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1102.5,9.857
2021-11-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,798.85,7.1422
2021-11-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3360,30.0402
2021-11-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,20.1,0.1797
2021-11-15,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2997,26.7948
2021-11-15,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4203,37.5771
2021-11-15,Eastern,Kitui,Kitui town (Kitui),-1.35657,38.00825,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7497,67.0273
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1223.33,10.9373
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1223.33,10.9373
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7125,63.7014
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7125,63.7014
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,9000,80.4649
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,7050,63.0308
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2730,24.4077
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1250,11.1757
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,762.67,6.8187
2021-11-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2387.2,21.3429
2021-11-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2475,22.1278
2021-11-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,2166.67,19.3712
2021-11-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,9000,80.4649
2021-11-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,3990,35.6728
2021-11-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,780,6.9736
2021-11-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2880,25.7488
2021-11-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1750,15.646
2021-11-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,6300,56.3254
2021-11-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7650,68.3952
2021-11-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7200,64.3719
2021-11-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,8550,76.4417
2021-11-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,3465,30.979
2021-11-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1166.67,10.4306
2021-11-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,780,6.9736
2021-11-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2240,20.0268
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,10647,95.19
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1791.67,16.0185
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,7780,69.5574
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4500,40.2325
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,9501,84.9441
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7200,64.3719
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,12150,108.6276
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,9450,84.4882
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,764.4,6.8342
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3777.6,33.7738
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2875.5,25.7085
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1145,10.2369
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,6916.67,61.8388
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4500,40.2325
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,7533,67.3491
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6801,60.8046
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7299,65.257
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,8001,71.5333
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,8100,72.4184
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1250,11.1757
2021-11-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2773.33,24.7951
2021-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,32.87,0.2939
2021-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,66.74,0.5967
2021-11-15,Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1266.25,11.321
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,5220,46.6696
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,7020,62.7626
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1293.75,11.5668
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,5500,49.173
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,6885,61.5557
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,6750,60.3487
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7290,65.1766
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,9900,88.5114
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,8471.25,75.7376
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,6825,61.0192
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1675,14.9754
2021-11-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,910,8.1359
2021-11-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3152.25,28.1828
2021-11-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,11997,107.2597
2021-11-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,7501.25,67.0653
2021-11-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,3996,35.7264
2021-11-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,12249,109.5127
2021-11-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,11396.25,101.8887
2021-11-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,11196,100.0983
2021-11-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,5713.6,51.0827
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2700,24.1395
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,7200,64.3719
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,5000,44.7027
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,8100,72.4184
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,8325,74.43
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,10800,96.5579
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,8100,72.4184
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,4410,39.4278
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3200,28.6097
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,8527.5,76.2405
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1300,11.6227
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1787.5,15.9812
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,4527,40.4738
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,5764.5,51.5378
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,11250,100.5811
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,8100,72.4184
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,3528,31.5422
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,819,7.3223
2021-11-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3192,28.5382
2021-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,24.9,0.2226
2021-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1811.67,16.1973
2021-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,5775,51.6316
2021-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,4704,42.0563
2021-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6828.75,61.0527
2021-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7650,68.3952
2021-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7420.5,66.3433
2021-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,5821.2,52.0447
2021-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,5832,52.1413
2021-11-15,Rift Valley,West Pokot,Lomut (West Pokot),1.4352,35.5744,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,10440,93.3393
2021-11-15,Rift Valley,West Pokot,Lomut (West Pokot),1.4352,35.5744,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7734,69.1462
2021-11-15,Rift Valley,West Pokot,Lomut (West Pokot),1.4352,35.5744,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3270.4,29.2392
2021-11-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2718,24.3004
2021-11-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,8156.25,72.9213
2021-11-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,5000,44.7027
2021-11-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,6450,57.6665
2021-11-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6498,58.0957
2021-11-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,6498,58.0957
2021-11-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,9585,85.6951
2021-11-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2844.45,25.4309
2021-11-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3041.6,27.1936
2021-12-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1500,13.2979
2021-12-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,7002,62.0745
2021-12-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,792,7.0213
2021-12-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2880,25.5319
